id,room_name,room_detail,room_pin,created_at,updated_at,course_id,ratio_score,ratio_grade,point_attr
33,ม.1/1,"",316855,2018-08-19 06:56:41.672164,2018-08-19 07:18:21.9222,50,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""20"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""80"",""type"":""saving"",""childs"":[{""text"":""เขียนความประทับใจแหล่งเรียนรู้/การบ้าน"",""score"":""10"",""id"":45}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""75"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""70"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""2""},{""leftnum"":""65"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""3""},{""leftnum"":""60"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""4""},{""leftnum"":""55"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""5""},{""leftnum"":""49"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""55"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""49"",""rightnumindex"":""7""}]}",0
73,ม.1/10,ภาคเรียนที่ 1,7dec45,2018-08-19 07:00:21.36234,2018-08-19 07:18:26.51427,38,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""30"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""70"",""type"":""saving"",""childs"":[{""text"":""แบบฝึกหัดเรื่องหน่วยของสิ่งมีชีวิต/แบบฝึกหัด"",""score"":""10"",""id"":70}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""85"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""7"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""80"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""6"",""rightoper"":""<"",""rightnum"":""85"",""rightnumindex"":""1""},{""leftnum"":""75"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""2""},{""leftnum"":""70"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""3""},{""leftnum"":""65"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""4""},{""leftnum"":""60"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",10
77,5/9,"",1a15eb,2018-08-19 07:00:54.828769,2018-08-19 07:52:33.337814,54,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""30"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""70"",""type"":""saving"",""childs"":[{""text"":""วิวัฒนาการวรรณกรรม/กิจกรรมชั้นเรียน"",""score"":""100"",""id"":47}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""85"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""7"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""80"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""6"",""rightoper"":""<"",""rightnum"":""85"",""rightnumindex"":""1""},{""leftnum"":""75"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""2""},{""leftnum"":""70"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""3""},{""leftnum"":""65"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""4""},{""leftnum"":""60"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",0
101,ม.4/1,1. การเคลื่อนที่ของสารผ่านเซลล์,db9cb7,2018-08-19 08:03:25.601579,2018-08-19 08:14:21.297064,84,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""30"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""70"",""type"":""saving"",""childs"":[]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""85"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""80"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""85"",""rightnumindex"":""1""},{""leftnum"":""75"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""2""},{""leftnum"":""70"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""3""},{""leftnum"":""65"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""4""},{""leftnum"":""60"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",10
102,ม.5/4,"",99ebdc,2019-02-24 10:13:08.588646,2019-02-24 10:13:08.588646,86,,,0
103,ม. 5/5,"",fac30f,2019-02-24 10:13:20.254446,2019-02-24 10:13:42.977401,86,,,0
104,ม.5/4,1,58b8d2,2019-04-18 09:43:46.149843,2019-04-18 09:43:46.149843,87,,,0
59,ม.3,"",5f7815,2018-08-19 07:00:08.12315,2018-08-19 08:03:35.305425,68,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""30"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""70"",""type"":""saving"",""childs"":[{""text"":""แสดงบทบาทสมมติมารยาทในการเข้าสมาคม/กิจกรรมชั้นเรียน"",""score"":""100"",""id"":53}]}}]}","{""choice"":""2"",""blocks"":[{""leftnum"":""85"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""A"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""80"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""B+"",""rightoper"":""<"",""rightnum"":""85"",""rightnumindex"":""1""},{""leftnum"":""75"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""B"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""2""},{""leftnum"":""70"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""C+"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""3""},{""leftnum"":""65"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""C"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""4""},{""leftnum"":""60"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""D+"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""D"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""F"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",10
42,ม.5/1,"",55724e,2018-08-19 06:59:39.258145,2018-08-19 08:10:38.432107,29,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""30"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""70"",""type"":""saving"",""childs"":[{""text"":""เค้าโครงโครงงานวิทยาศาสตร์/โครงงาน"",""score"":""100"",""id"":43}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""79"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""74"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""79"",""rightnumindex"":""1""},{""leftnum"":""69"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""74"",""rightnumindex"":""2""},{""leftnum"":""64"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""69"",""rightnumindex"":""3""},{""leftnum"":""59"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""64"",""rightnumindex"":""4""},{""leftnum"":""54"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""59"",""rightnumindex"":""5""},{""leftnum"":""49"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""54"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""49"",""rightnumindex"":""7""}]}",0
90,ม.4/11,"",26e7bd,2018-08-19 07:02:19.086519,2018-08-19 08:15:51.695896,25,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""40"",""type"":""exam"",""childs"":[{""text"":""กลางภาค/สอบกลางภาค"",""score"":""50"",""id"":88},{""text"":""สอบ/สอบปลายภาค"",""score"":""50"",""id"":89}]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""60"",""type"":""saving"",""childs"":[{""text"":""ใบงาน1/แบบฝึกหัด"",""score"":""25"",""id"":36},{""text"":""ใบงาน1/แบบฝึกหัด"",""score"":""25"",""id"":44},{""text"":""ใบงาน3/ทดสอบย่อย"",""score"":""25"",""id"":91},{""text"":""ใบงาน4/โครงงาน"",""score"":""25"",""id"":92}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""75"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""70"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""2""},{""leftnum"":""75"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""3""},{""leftnum"":""60"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""4""},{""leftnum"":""55"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""55"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",0
98,1/1,"",84c8a9,2018-08-19 07:03:12.529049,2018-08-19 08:11:55.388143,57,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""70"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""30"",""type"":""saving"",""childs"":[{""text"":""แบบฝึกการอ่าน1/การบ้าน"",""score"":""100"",""id"":59}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""85"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""7"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""80"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""6"",""rightoper"":""<"",""rightnum"":""85"",""rightnumindex"":""1""},{""leftnum"":""75"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""2""},{""leftnum"":""70"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""3""},{""leftnum"":""65"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""4""},{""leftnum"":""60"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",60
118,ป.6/1,"",e056ac,2019-09-06 06:37:20.222754,2019-09-06 06:37:20.222754,125,,,0
125,ป.6,จำนวนนักเรียน 20 คน,6726d9,2019-09-06 06:38:45.846591,2019-09-06 06:38:45.846591,122,,,0
137,อนุบาล3/5,จำนวนนักเรียน 34 คน,267422,2019-09-06 06:38:54.268459,2019-09-06 06:38:54.268459,117,,,0
146,ป.3,จำนวนนักเรียน 9 คน,9c0e11,2019-09-06 06:40:28.588147,2019-09-06 06:40:28.588147,109,,,0
147,ป.6,นักเรียน12คน,ec252e,2019-09-06 06:40:44.832338,2019-09-06 06:40:44.832338,124,,,0
149,อนุบาล 3,นักเรียน 22 คน,b48d42,2019-09-06 06:41:32.749372,2019-09-06 06:41:32.749372,131,,,0
156,ม.1,แบบทดสอบทฤษฎีดนตรีสากล,4fc045,2019-09-06 06:57:47.10561,2019-09-06 06:57:47.10561,144,,,0
157,1,"",cf69bc,2019-09-06 06:58:43.293159,2019-09-06 06:58:43.293159,145,,,0
158,1,"",359f20,2019-09-06 06:59:41.304839,2019-09-06 06:59:41.304839,145,,,0
100,3/1,"",fd8474,2018-08-19 07:14:06.576282,2018-08-19 08:10:40.035464,83,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""30"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""70"",""type"":""saving"",""childs"":[{""text"":""วงจรสี/การบ้าน"",""score"":""10"",""id"":81}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""7"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""75"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""6"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""70"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""5"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""2""},{""leftnum"":""65"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""3""},{""leftnum"":""60"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""4""},{""leftnum"":""55"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""55"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",10
154,ป.6/1,ชั้นเรียนประถมศึกษาปีที่ 6 ห้องที่ 1 ครูประจำชั้น นางอุไร ฉ้วนกลิ่น นายบัชซูดิน มอลอ,1c76f3,2019-09-06 06:50:58.04545,2019-09-06 07:10:00.820421,138,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""40"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""60"",""type"":""saving"",""childs"":[]}}]}","{""choice"":""3"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""70"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""60"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""2""},{""leftnum"":""50"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""3""},{""leftnum"":""0"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""4""}]}",0
93,3/5,"",0c5c7b,2018-08-19 07:02:26.142967,2018-08-19 08:15:33.545386,60,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""20"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""80"",""type"":""saving"",""childs"":[{""text"":""ปฎิบัติดนตรีไทย/ปฏิบัติการ"",""score"":""10"",""id"":86}]}}]}","{""choice"":""3"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""70"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""60"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""2""},{""leftnum"":""50"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""3""},{""leftnum"":""0"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""4""}]}",10
165,ป.6/4,ชั้นเรียนประถมศึกษาปีที่ 6 ห้องที่ 4 ครูประจำชั้น นางจรูญศรี ประทีป ณ ถลาง นางอุมาภรณ์ สุนยานัย,8ca93c,2019-09-06 07:33:52.983848,2019-09-06 07:33:52.983848,138,,,0
167,ป.6/mep,ชั้นเรียนประถมศึกษาปีที่ 6 ห้องที่ 6 (mep) ครูประจำชั้น นางคณิศร  แต่สกุล Mr.Ngongang Goodwill Amanui Miss.Ida Mesang Ejolle Ida,d600d7,2019-09-06 07:35:45.979469,2019-09-06 07:35:45.979469,138,,,0
119,ปอห้าพาเพลิน,จำนวนนักเรียน  15  คน,239654,2019-09-06 06:38:13.707351,2019-09-06 07:39:18.115785,101,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""30"",""type"":""exam"",""childs"":[{""text"":""สอบปลายภาค/สอบปลายภาค"",""score"":""100"",""id"":168}]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""70"",""type"":""saving"",""childs"":[{""text"":""Mind map สรุปผลที่ได้จากการฝึกสมาธิด้านจิตตปัญญา/อื่นๆ"",""score"":""50"",""id"":120},{""text"":""ใบงาน เรื่อง วัสดุเหลือใช้ในท้องถิ่น/กิจกรรมชั้นเรียน"",""score"":""50"",""id"":139}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""75"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""70"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""2""},{""leftnum"":""65"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""3""},{""leftnum"":""60"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""4""},{""leftnum"":""55"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""5""},{""leftnum"":""49"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""55"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""49"",""rightnumindex"":""7""}]}",1
170,ม. 5/2,"",c5db2d,2020-07-05 04:58:44.557715,2020-07-05 04:58:44.557715,150,,,0
49,ม.1/1,"",1edd23,2018-08-19 06:59:58.049283,2018-08-19 08:16:25.979106,58,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""30"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""70"",""type"":""saving"",""childs"":[{""text"":""โขนละคร/แบบฝึกหัด"",""score"":""10"",""id"":56}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""75"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""70"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""2""},{""leftnum"":""65"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""3""},{""leftnum"":""60"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""4""},{""leftnum"":""55"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""55"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",1
40,ม.2/1,"",09d98f,2018-08-19 06:59:19.069082,2018-08-19 08:17:40.375799,65,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""40"",""type"":""exam"",""childs"":[{""text"":""สอบ/สอบกลางภาค"",""score"":""100"",""id"":94}]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""60"",""type"":""saving"",""childs"":[{""text"":""แบบฝึกหัด/การบ้าน/การบ้าน"",""score"":""50"",""id"":64},{""text"":""สอบปากเปล่า/ทดสอบย่อย"",""score"":""50"",""id"":93}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""100"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""80"",""rightnumindex"":""0""},{""leftnum"":""79"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""100"",""rightnumindex"":""1""},{""leftnum"":""74"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""79"",""rightnumindex"":""2""},{""leftnum"":""69"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""74"",""rightnumindex"":""3""},{""leftnum"":""64"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""69"",""rightnumindex"":""4""},{""leftnum"":""59"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""64"",""rightnumindex"":""5""},{""leftnum"":""54"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""59"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""54"",""rightnumindex"":""7""}]}",10
105,10C,"",f27102,2019-07-12 07:49:12.486697,2019-07-12 07:49:12.486697,88,,,0
107,5/6,"",293c4f,2019-07-12 14:51:48.504685,2019-07-12 14:51:48.504685,90,,,0
